"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0212","general","text","Name the musical theatre song from these lyrics:

Yet, if he said he loved me,
I'd be lost. I'd be frightened.","","","","","","I Don't Know How To Love Him","","""I Don't Know How To Love Him"" is from Jesus Christ Superstar.","","","text","song_title","lyric_excerpt","jesus_christ_superstar","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0213","general","text","Name the musical theatre song from these lyrics:

Prove to me that you're no fool; walk across my swimming pool.
If you do that for me, then I'll let you go free.","","","","","","King Herod's Song (Try It And See)","King Herod's Song","""King Herod's Song (Try It And See)"" is from Jesus Christ Superstar.","","","text","song_title","lyric_excerpt","jesus_christ_superstar","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0214","general","text","Name the musical theatre song from these lyrics:

Every time I look at you I don't understand
Why you let the things you did get so out of hand.","","","","","","(Jesus Christ) Superstar","Jesus Christ Superstar|Superstar","""(Jesus Christ) Superstar"" is from Jesus Christ Superstar.","","","text","song_title","lyric_excerpt","jesus_christ_superstar","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0215","general","text","Name the musical theatre song from these lyrics:

I wore my coat, with golden lining
Bright colours shining, wonderful and new","","","","","","Any Dream Will Do","","""Any Dream Will Do"" is from Joseph and the Amazing Technicolor Dreamcoat.","","","text","song_title","lyric_excerpt","joseph_and_the_amazing_technicolor_dreamcoat","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0216","general","text","Name the musical theatre song from these lyrics:

Just give me a number
Instead of my name","","","","","","Close Every Door","","""Close Every Door"" is from Joseph and the Amazing Technicolor Dreamcoat.","","","text","song_title","lyric_excerpt","joseph_and_the_amazing_technicolor_dreamcoat","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0217","general","text","Name the musical theatre song from these lyrics:

You know you had a dozen sons -
Well now that's not quite true
But feel no sorrow, do not grieve,
He would not want you to","","","","","","One More Angel in Heaven","","""One More Angel in Heaven"" is from Joseph and the Amazing Technicolor Dreamcoat.","","","text","song_title","lyric_excerpt","joseph_and_the_amazing_technicolor_dreamcoat","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0218","general","text","Name the musical theatre song from these lyrics:

If she says your behaviour is heinous
Kick her right in the ""Coriolanus.""","","","","","","Brush up Your Shakespeare","","""Brush up Your Shakespeare"" is from Kiss Me, Kate.","","","text","song_title","lyric_excerpt","","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0219","general","text","Name the musical theatre song from these lyrics:

According to the Kinsey Report
Ev'ry average man you know
Much prefers to play his favourite sport
When the temperature is low","","","","","","Too Darn Hot","","""Too Darn Hot"" is from Kiss Me, Kate.","","","text","song_title","lyric_excerpt","","",""

pack_id,pack_name,pack_round_type,pack_sort_order,question_id,question_round_type,answer_type,question_text,option_a,option_b,option_c,option_d,answer_index,answer_text,accepted_answers,explanation,audio_path,image_path,media_type,prompt_target,clue_source,primary_show_key,media_duration_ms,audio_clip_type
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0220,general,text,"Name the musical theatre song from these lyrics:

Look at my ass, look at my thighs
I'm catnip to the guys
They chase my tail, they drool and pant
Wanna touch this, but they can't",,,,,,Bend and Snap,,"""Bend and Snap"" is from Legally Blonde.",,,text,song_title,lyric_excerpt,legally_blonde,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0221,general,text,"Name the musical theatre song from these lyrics:

Ignore that, it's simplistic and it's dumb
Only some of you will turn out sharks, just some
The rest are chum",,,,,,Blood in the Water,,"""Blood in the Water"" is from Legally Blonde.",,,text,song_title,lyric_excerpt,legally_blonde,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0222,general,text,"Name the musical theatre song from these lyrics:

I got through law school by busting my ass
Worked two jobs in addition to class
So forgive me for not weeping at your tale",,,,,,Chip On My Shoulder,,"""Chip On My Shoulder"" is from Legally Blonde.",,,text,song_title,lyric_excerpt,legally_blonde,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0223,general,text,"Name the musical theatre song from these lyrics:

Some girls fight hard
Some face the trial
Some girls were just meant to smile",,,,,,Legally Blonde,,"""Legally Blonde"" is from Legally Blonde.",,,text,song_title,lyric_excerpt,legally_blonde,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0224,general,text,"Name the musical theatre song from these lyrics:

Light candles in single file
Don't forget to smile
Lose the gum Kate, you look like a maid",,,,,,Omigod You Guys,,"""Omigod You Guys"" is from Legally Blonde.",,,text,song_title,lyric_excerpt,legally_blonde,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0225,general,text,"Name the musical theatre song from these lyrics:

And I have turned my whole world
upside down, trying not to let you go",,,,,,So Much Better,,"""So Much Better"" is from Legally Blonde.",,,text,song_title,lyric_excerpt,legally_blonde,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0226,general,text,"Name the musical theatre song from these lyrics:

Maybe she's what you prefer
But hey last year I was her",,,,,,So Much Better,,"""So Much Better"" is from Legally Blonde.",,,text,song_title,lyric_excerpt,legally_blonde,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0227,general,text,"Name the musical theatre song from these lyrics:

You can also use the patented handle grip
To shatter your attacker's spine
And all for three small payments of
Nineteen ninety-nine!",,,,,,Whipped Into Shape,,"""Whipped Into Shape"" is from Legally Blonde.",,,text,song_title,lyric_excerpt,legally_blonde,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0228,general,text,"Name the musical theatre song from these lyrics:

He was never mine to lose
Why regret what cannot be?
These are words he'll never say
Not to me",,,,,,A Heart Full of Love,,"""A Heart Full of Love"" is from Les Misérables.",,,text,song_title,lyric_excerpt,les_miserables,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0229,general,text,"Name the musical theatre song from these lyrics:

It's a struggle, it's a war
And there's nothing that anyone's giving",,,,,,At The End Of The Day,,"""At The End Of The Day"" is from Les Misérables.",,,text,song_title,lyric_excerpt,les_miserables,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0230,general,text,"Name the musical theatre song from these lyrics:

I might have known the bitch could bite
I might have known the cat had claws
I might have guessed your little secret",,,,,,At The End Of The Day,,"""At The End Of The Day"" is from Les Misérables.",,,text,song_title,lyric_excerpt,les_miserables,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0231,general,text,"Name the musical theatre song from these lyrics:

He's like the son I might have known
If God had granted me a son.",,,,,,Bring Him Home,,"""Bring Him Home"" is from Les Misérables.",,,text,song_title,lyric_excerpt,les_miserables,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0232,general,text,"Name the musical theatre song from these lyrics:

I know a place where no one's lost,
I know a place where no one cries",,,,,,Castle On A Cloud,,"""Castle On A Cloud"" is from Les Misérables.",,,text,song_title,lyric_excerpt,les_miserables,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0233,general,text,"Name the musical theatre song from these lyrics:

When the beating of your heart
Echoes the beating of the drums",,,,,,Do You Hear The People Sing,,"""Do You Hear The People Sing"" is from Les Misérables.",,,text,song_title,lyric_excerpt,les_miserables,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0234,general,text,"Name the musical theatre song from these lyrics:

Beyond the barricade
Is there a world you long to see?",,,,,,Do You Hear The People Sing,,"""Do You Hear The People Sing"" is from Les Misérables.",,,text,song_title,lyric_excerpt,les_miserables,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0235,general,text,"Name the musical theatre song from these lyrics:

Could it be your death
Means nothing at all?
Is your life just one more lie?",,,,,,Drink With Me,,"""Drink With Me"" is from Les Misérables.",,,text,song_title,lyric_excerpt,les_miserables,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0236,general,text,"Name the musical theatre song from these lyrics:

There's a grief that can't be spoken.
There's a pain goes on and on.",,,,,,Empty Chairs At Empty Tables,,"""Empty Chairs At Empty Tables"" is from Les Misérables.",,,text,song_title,lyric_excerpt,les_miserables,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0237,general,text,"Name the musical theatre song from these lyrics:

From the table in the corner
They could see a world reborn
And they rose with voices ringing
I can hear them now!",,,,,,Empty Chairs At Empty Tables,,"""Empty Chairs At Empty Tables"" is from Les Misérables.",,,text,song_title,lyric_excerpt,les_miserables,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0238,general,text,"Name the musical theatre song from these lyrics:

He slept a summer by my side,
He filled my days with endless wonder...",,,,,,I Dreamed A Dream,,"""I Dreamed A Dream"" is from Les Misérables.",,,text,song_title,lyric_excerpt,les_miserables,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0239,general,text,"Name the musical theatre song from these lyrics:

There was a time when men were kind,
And their voices were soft,
And their words inviting.",,,,,,I Dreamed A Dream,,"""I Dreamed A Dream"" is from Les Misérables.",,,text,song_title,lyric_excerpt,les_miserables,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0240,general,text,"Name the musical theatre song from these lyrics:

As for the rest,
All of 'em crooks
Rooking their guests
And cooking the books.",,,,,,Master Of The House,,"""Master Of The House"" is from Les Misérables.",,,text,song_title,lyric_excerpt,les_miserables,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0241,general,text,"Name the musical theatre song from these lyrics:

Cunning little brain, regular Voltaire
Thinks he's quite a lover, but there's not much there",,,,,,Master Of The House,,"""Master Of The House"" is from Les Misérables.",,,text,song_title,lyric_excerpt,les_miserables,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0242,general,text,"Name the musical theatre song from these lyrics:

And now I'm all alone again,
Nowhere to go, no one to turn to.",,,,,,On My Own,,"""On My Own"" is from Les Misérables.",,,text,song_title,lyric_excerpt,les_miserables,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0243,general,text,"Name the musical theatre song from these lyrics:

In the rain the pavement shines like silver.
All the lights are misty in the river.",,,,,,On My Own,,"""On My Own"" is from Les Misérables.",,,text,song_title,lyric_excerpt,les_miserables,,
